_H:,$Image,$Subj,$Resp
_D:,trial_167.jpg,14,Left
_D:,trial_167.jpg,13,Right
_D:,trial_167.jpg,22,Left
_D:,trial_167.jpg,24,Left
_D:,trial_167.jpg,33,Left
_D:,trial_167.jpg,0,Left
_D:,trial_167.jpg,46,Left
_D:,trial_167.jpg,17,Left
_D:,trial_167.jpg,2,Left
_D:,trial_167.jpg,10,Left
_D:,trial_167.jpg,27,Left
_D:,trial_167.jpg,26,Left
_D:,trial_167.jpg,18,Left
_D:,trial_167.jpg,8,Left
_D:,trial_167.jpg,28,Right
_D:,trial_360.jpg,13,Left
_D:,trial_360.jpg,8,Left
_D:,trial_360.jpg,14,Left
_D:,trial_360.jpg,67,Left
_D:,trial_360.jpg,19,Left
_D:,trial_360.jpg,24,Left
_D:,trial_360.jpg,22,Left
_D:,trial_360.jpg,3,Left
_D:,trial_360.jpg,28,Right
_D:,trial_360.jpg,15,Left
_D:,trial_360.jpg,26,Left
_D:,trial_360.jpg,18,Left
_D:,trial_360.jpg,33,Left
_D:,trial_360.jpg,25,Left
_D:,trial_360.jpg,10,Right
_D:,trial_360.jpg,36,Left
_D:,trial_360.jpg,32,Left
_D:,trial_360.jpg,21,Left
_D:,trial_360.jpg,17,Left
_D:,trial_360.jpg,27,Left
_D:,trial_360.jpg,11,Left
_D:,trial_360.jpg,23,Left
_D:,trial_360.jpg,46,Left
_D:,trial_360.jpg,9,Left
_D:,trial_360.jpg,0,Left
_D:,trial_360.jpg,29,Left
_D:,trial_360.jpg,20,Left
_D:,trial_360.jpg,31,Left
_D:,trial_360.jpg,7,Left
_D:,trial_360.jpg,16,Left
_D:,trial_762.jpg,46,Left
_D:,trial_762.jpg,13,Left
_D:,trial_762.jpg,27,Left
_D:,trial_762.jpg,2,Left
_D:,trial_762.jpg,16,Left
_D:,trial_762.jpg,11,Left
_D:,trial_762.jpg,33,Left
_D:,trial_762.jpg,10,Left
_D:,trial_762.jpg,30,Left
_D:,trial_762.jpg,37,Left
_D:,trial_762.jpg,36,Left
_D:,trial_762.jpg,29,Left
_D:,trial_762.jpg,34,Left
_D:,trial_762.jpg,0,Left
_D:,trial_762.jpg,17,Left
_D:,trial_762.jpg,32,Left
_D:,trial_762.jpg,19,Left
_D:,trial_762.jpg,7,Left
_D:,trial_762.jpg,23,Left
_D:,trial_762.jpg,8,Left
_D:,trial_762.jpg,18,Left
_D:,trial_762.jpg,15,Left
_D:,trial_762.jpg,28,Left
_D:,trial_762.jpg,25,Left
_D:,trial_762.jpg,14,Left
_D:,trial_762.jpg,26,Left
_D:,trial_762.jpg,22,Left
_D:,trial_762.jpg,24,Left
_D:,trial_762.jpg,57,Left
_D:,trial_762.jpg,21,Left
_D:,trial_168.jpg,36,Right
_D:,trial_168.jpg,15,Right
_D:,trial_168.jpg,25,Left
_D:,trial_168.jpg,33,Left
_D:,trial_168.jpg,46,Left
_D:,trial_168.jpg,30,Right
_D:,trial_168.jpg,26,Right
_D:,trial_168.jpg,20,Left
_D:,trial_168.jpg,40,Right
_D:,trial_168.jpg,22,Right
_D:,trial_168.jpg,11,Right
_D:,trial_168.jpg,27,Left
_D:,trial_168.jpg,23,Right
_D:,trial_168.jpg,0,Right
_D:,trial_168.jpg,7,Left
_D:,trial_168.jpg,14,Right
_D:,trial_168.jpg,6,Right
_D:,trial_168.jpg,31,Right
_D:,trial_168.jpg,2,Right
_D:,trial_168.jpg,32,Right
_D:,trial_168.jpg,3,Right
_D:,trial_168.jpg,18,Right
_D:,trial_168.jpg,10,Left
_D:,trial_168.jpg,21,Right
_D:,trial_168.jpg,29,Right
_D:,trial_168.jpg,24,Right
_D:,trial_168.jpg,13,Right
_D:,trial_168.jpg,28,Left
_D:,trial_168.jpg,17,Right
_D:,trial_168.jpg,8,Right
_D:,trial_566.jpg,0,Right
_D:,trial_566.jpg,15,Right
_D:,trial_566.jpg,31,Right
_D:,trial_566.jpg,11,Right
_D:,trial_566.jpg,32,Right
_D:,trial_566.jpg,33,Right
_D:,trial_566.jpg,36,Left
_D:,trial_566.jpg,8,Right
_D:,trial_566.jpg,10,Right
_D:,trial_566.jpg,27,Right
_D:,trial_566.jpg,28,Left
_D:,trial_566.jpg,23,Right
_D:,trial_566.jpg,17,Right
_D:,trial_566.jpg,16,Right
_D:,trial_566.jpg,2,Right
_D:,trial_566.jpg,7,Right
_D:,trial_566.jpg,40,Left
_D:,trial_566.jpg,24,Right
_D:,trial_566.jpg,46,Left
_D:,trial_566.jpg,18,Right
_D:,trial_566.jpg,26,Right
_D:,trial_566.jpg,22,Right
_D:,trial_566.jpg,25,Right
_D:,trial_566.jpg,41,Right
_D:,trial_566.jpg,9,Right
_D:,trial_566.jpg,29,Right
_D:,trial_566.jpg,21,Right
_D:,trial_566.jpg,3,Right
_D:,trial_566.jpg,13,Left
_D:,trial_566.jpg,14,Right
_D:,trial_361.jpg,23,Left
_D:,trial_361.jpg,46,Left
_D:,trial_361.jpg,18,Left
_D:,trial_361.jpg,25,Left
_D:,trial_361.jpg,24,Left
_D:,trial_361.jpg,16,Right
_D:,trial_361.jpg,33,Right
_D:,trial_361.jpg,36,Right
_D:,trial_361.jpg,40,Left
_D:,trial_361.jpg,21,Right
_D:,trial_361.jpg,7,Left
_D:,trial_361.jpg,29,Right
_D:,trial_361.jpg,17,Left
_D:,trial_361.jpg,8,Left
_D:,trial_361.jpg,15,Left
_D:,trial_361.jpg,2,Left
_D:,trial_361.jpg,11,Right
_D:,trial_361.jpg,28,Left
_D:,trial_361.jpg,37,Left
_D:,trial_361.jpg,14,Left
_D:,trial_361.jpg,30,Left
_D:,trial_361.jpg,10,Left
_D:,trial_361.jpg,13,Right
_D:,trial_361.jpg,50,Right
_D:,trial_361.jpg,32,Right
_D:,trial_361.jpg,22,Right
_D:,trial_361.jpg,0,Left
_D:,trial_361.jpg,27,Right
_D:,trial_361.jpg,19,Left
_D:,trial_361.jpg,26,Left
_D:,trial_169.jpg,32,Left
_D:,trial_169.jpg,18,Left
_D:,trial_169.jpg,19,Left
_D:,trial_169.jpg,13,Left
_D:,trial_169.jpg,17,Left
_D:,trial_169.jpg,36,Left
_D:,trial_169.jpg,11,Left
_D:,trial_169.jpg,26,Right
_D:,trial_169.jpg,25,Left
_D:,trial_169.jpg,30,Left
_D:,trial_169.jpg,24,Left
_D:,trial_169.jpg,2,Left
_D:,trial_169.jpg,21,Left
_D:,trial_169.jpg,15,Left
_D:,trial_169.jpg,23,Left
_D:,trial_169.jpg,7,Left
_D:,trial_169.jpg,6,Left
_D:,trial_169.jpg,14,Left
_D:,trial_169.jpg,37,Left
_D:,trial_169.jpg,8,Left
_D:,trial_169.jpg,46,Left
_D:,trial_169.jpg,27,Left
_D:,trial_169.jpg,0,Left
_D:,trial_169.jpg,22,Left
_D:,trial_169.jpg,33,Left
_D:,trial_169.jpg,28,Left
_D:,trial_169.jpg,31,Left
_D:,trial_169.jpg,10,Right
_D:,trial_169.jpg,29,Left
_D:,trial_169.jpg,3,Left
_D:,trial_567.jpg,2,Left
_D:,trial_567.jpg,24,Left
_D:,trial_567.jpg,28,Left
_D:,trial_567.jpg,33,Left
_D:,trial_567.jpg,3,Right
_D:,trial_567.jpg,8,Left
_D:,trial_567.jpg,34,Right
_D:,trial_567.jpg,22,Left
_D:,trial_567.jpg,26,Left
_D:,trial_567.jpg,16,Left
_D:,trial_567.jpg,25,Left
_D:,trial_567.jpg,37,Right
_D:,trial_567.jpg,19,Left
_D:,trial_567.jpg,13,Left
_D:,trial_567.jpg,29,Left
_D:,trial_567.jpg,18,Left
_D:,trial_567.jpg,14,Left
_D:,trial_567.jpg,0,Left
_D:,trial_567.jpg,36,Left
_D:,trial_567.jpg,46,Left
_D:,trial_567.jpg,10,Left
_D:,trial_567.jpg,11,Left
_D:,trial_567.jpg,27,Left
_D:,trial_567.jpg,21,Left
_D:,trial_567.jpg,15,Left
_D:,trial_567.jpg,7,Left
_D:,trial_567.jpg,32,Right
_D:,trial_567.jpg,23,Left
_D:,trial_567.jpg,17,Left
_D:,trial_567.jpg,20,Left
_D:,trial_362.jpg,15,Right
_D:,trial_362.jpg,24,Left
_D:,trial_362.jpg,31,Right
_D:,trial_362.jpg,20,Right
_D:,trial_362.jpg,25,Right
_D:,trial_362.jpg,26,Right
_D:,trial_362.jpg,3,Right
_D:,trial_362.jpg,2,Right
_D:,trial_362.jpg,19,Right
_D:,trial_362.jpg,7,Right
_D:,trial_362.jpg,27,Right
_D:,trial_362.jpg,33,Right
_D:,trial_362.jpg,46,Right
_D:,trial_362.jpg,29,Right
_D:,trial_362.jpg,13,Right
_D:,trial_362.jpg,14,Right
_D:,trial_362.jpg,11,Right
_D:,trial_362.jpg,23,Right
_D:,trial_362.jpg,8,Left
_D:,trial_362.jpg,22,Right
_D:,trial_362.jpg,0,Right
_D:,trial_362.jpg,21,Right
_D:,trial_362.jpg,18,Right
_D:,trial_362.jpg,37,Left
_D:,trial_362.jpg,16,Left
_D:,trial_362.jpg,36,Right
_D:,trial_362.jpg,32,Left
_D:,trial_362.jpg,28,Right
_D:,trial_362.jpg,17,Right
_D:,trial_362.jpg,10,Right
_D:,trial_763.jpg,29,Left
_D:,trial_763.jpg,26,Right
_D:,trial_763.jpg,11,Left
_D:,trial_763.jpg,57,Left
_D:,trial_763.jpg,14,Left
_D:,trial_763.jpg,8,Right
_D:,trial_763.jpg,16,Left
_D:,trial_763.jpg,27,Left
_D:,trial_763.jpg,32,Left
_D:,trial_763.jpg,20,Left
_D:,trial_763.jpg,36,Left
_D:,trial_763.jpg,33,Left
_D:,trial_763.jpg,0,Right
_D:,trial_763.jpg,7,Left
_D:,trial_763.jpg,21,Left
_D:,trial_763.jpg,28,Left
_D:,trial_763.jpg,24,Left
_D:,trial_763.jpg,37,Left
_D:,trial_763.jpg,19,Left
_D:,trial_763.jpg,17,Left
_D:,trial_763.jpg,25,Left
_D:,trial_763.jpg,15,Right
_D:,trial_763.jpg,23,Left
_D:,trial_763.jpg,10,Right
_D:,trial_763.jpg,46,Right
_D:,trial_763.jpg,34,Left
_D:,trial_763.jpg,18,Left
_D:,trial_763.jpg,2,Left
_D:,trial_763.jpg,13,Left
_D:,trial_763.jpg,22,Left
_D:,trial_363.jpg,57,Right
_D:,trial_363.jpg,41,Right
_D:,trial_363.jpg,15,Right
_D:,trial_363.jpg,33,Right
_D:,trial_363.jpg,8,Right
_D:,trial_363.jpg,29,Right
_D:,trial_363.jpg,27,Right
_D:,trial_363.jpg,18,Right
_D:,trial_363.jpg,7,Right
_D:,trial_363.jpg,25,Right
_D:,trial_363.jpg,46,Left
_D:,trial_363.jpg,28,Left
_D:,trial_363.jpg,21,Right
_D:,trial_363.jpg,30,Right
_D:,trial_363.jpg,11,Right
_D:,trial_363.jpg,23,Right
_D:,trial_363.jpg,22,Right
_D:,trial_363.jpg,13,Right
_D:,trial_363.jpg,16,Right
_D:,trial_363.jpg,31,Right
_D:,trial_363.jpg,19,Right
_D:,trial_363.jpg,14,Right
_D:,trial_363.jpg,36,Right
_D:,trial_363.jpg,26,Right
_D:,trial_363.jpg,32,Right
_D:,trial_363.jpg,0,Right
_D:,trial_363.jpg,17,Right
_D:,trial_363.jpg,37,Right
_D:,trial_363.jpg,24,Right
_D:,trial_363.jpg,10,Right
_D:,trial_568.jpg,20,Right
_D:,trial_568.jpg,34,Right
_D:,trial_568.jpg,33,Right
_D:,trial_568.jpg,17,Right
_D:,trial_568.jpg,16,Right
_D:,trial_568.jpg,21,Left
_D:,trial_568.jpg,19,Right
_D:,trial_568.jpg,27,Right
_D:,trial_568.jpg,37,Right
_D:,trial_568.jpg,36,Left
_D:,trial_568.jpg,57,Right
_D:,trial_568.jpg,14,Left
_D:,trial_568.jpg,15,Right
_D:,trial_568.jpg,24,Right
_D:,trial_568.jpg,23,Right
_D:,trial_568.jpg,10,Left
_D:,trial_568.jpg,32,Right
_D:,trial_568.jpg,8,Right
_D:,trial_568.jpg,26,Right
_D:,trial_568.jpg,25,Right
_D:,trial_568.jpg,11,Right
_D:,trial_568.jpg,28,Left
_D:,trial_568.jpg,7,Left
_D:,trial_568.jpg,0,Right
_D:,trial_568.jpg,13,Right
_D:,trial_568.jpg,51,Left
_D:,trial_568.jpg,22,Right
_D:,trial_568.jpg,29,Right
_D:,trial_568.jpg,18,Right
_D:,trial_568.jpg,46,Right
_D:,trial_170.jpg,13,Left
_D:,trial_170.jpg,27,Left
_D:,trial_170.jpg,0,Right
_D:,trial_170.jpg,26,Left
_D:,trial_170.jpg,3,Right
_D:,trial_170.jpg,18,Right
_D:,trial_170.jpg,2,Left
_D:,trial_170.jpg,14,Right
_D:,trial_170.jpg,7,Left
_D:,trial_170.jpg,33,Left
_D:,trial_170.jpg,19,Right
_D:,trial_170.jpg,23,Right
_D:,trial_170.jpg,67,Left
_D:,trial_170.jpg,24,Right
_D:,trial_170.jpg,10,Right
_D:,trial_170.jpg,29,Right
_D:,trial_170.jpg,8,Left
_D:,trial_170.jpg,17,Right
_D:,trial_170.jpg,36,Right
_D:,trial_170.jpg,25,Left
_D:,trial_170.jpg,28,Left
_D:,trial_170.jpg,32,Left
_D:,trial_170.jpg,46,Left
_D:,trial_170.jpg,16,Right
_D:,trial_170.jpg,22,Left
_D:,trial_170.jpg,11,Left
_D:,trial_170.jpg,15,Right
_D:,trial_170.jpg,21,Left
_D:,trial_170.jpg,37,Left
_D:,trial_170.jpg,1,Right
_D:,trial_764.jpg,23,Left
_D:,trial_764.jpg,14,Left
_D:,trial_764.jpg,24,Left
_D:,trial_764.jpg,10,Left
_D:,trial_764.jpg,33,Left
_D:,trial_764.jpg,2,Left
_D:,trial_764.jpg,7,Left
_D:,trial_764.jpg,21,Left
_D:,trial_764.jpg,11,Left
_D:,trial_764.jpg,29,Left
_D:,trial_764.jpg,26,Left
_D:,trial_764.jpg,27,Left
_D:,trial_764.jpg,17,Right
_D:,trial_764.jpg,16,Right
_D:,trial_764.jpg,25,Left
_D:,trial_764.jpg,19,Left
_D:,trial_764.jpg,46,Right
_D:,trial_764.jpg,22,Left
_D:,trial_764.jpg,34,Right
_D:,trial_764.jpg,8,Left
_D:,trial_764.jpg,0,Left
_D:,trial_764.jpg,67,Left
_D:,trial_764.jpg,37,Right
_D:,trial_764.jpg,28,Left
_D:,trial_764.jpg,13,Left
_D:,trial_764.jpg,15,Right
_D:,trial_764.jpg,18,Left
_D:,trial_764.jpg,36,Right
_D:,trial_764.jpg,32,Right
_D:,trial_764.jpg,57,Left
_D:,trial_364.jpg,11,Right
_D:,trial_364.jpg,8,Right
_D:,trial_364.jpg,37,Right
_D:,trial_364.jpg,25,Left
_D:,trial_364.jpg,33,Right
_D:,trial_364.jpg,3,Left
_D:,trial_364.jpg,7,Right
_D:,trial_364.jpg,17,Right
_D:,trial_364.jpg,14,Left
_D:,trial_364.jpg,0,Right
_D:,trial_364.jpg,67,Right
_D:,trial_364.jpg,19,Right
_D:,trial_364.jpg,23,Right
_D:,trial_364.jpg,28,Right
_D:,trial_364.jpg,36,Right
_D:,trial_364.jpg,46,Right
_D:,trial_364.jpg,13,Right
_D:,trial_364.jpg,32,Left
_D:,trial_364.jpg,10,Right
_D:,trial_364.jpg,29,Right
_D:,trial_364.jpg,18,Right
_D:,trial_364.jpg,24,Left
_D:,trial_364.jpg,21,Right
_D:,trial_364.jpg,22,Left
_D:,trial_364.jpg,16,Right
_D:,trial_364.jpg,15,Right
_D:,trial_364.jpg,27,Right
_D:,trial_364.jpg,26,Right
_D:,trial_364.jpg,34,Right
_D:,trial_364.jpg,50,Left
_D:,trial_569.jpg,11,Right
_D:,trial_569.jpg,10,Right
_D:,trial_569.jpg,15,Right
_D:,trial_569.jpg,22,Right
_D:,trial_569.jpg,26,Right
_D:,trial_569.jpg,2,Right
_D:,trial_569.jpg,23,Right
_D:,trial_569.jpg,17,Right
_D:,trial_569.jpg,8,Right
_D:,trial_569.jpg,16,Right
_D:,trial_569.jpg,24,Right
_D:,trial_569.jpg,46,Right
_D:,trial_569.jpg,7,Right
_D:,trial_569.jpg,29,Right
_D:,trial_569.jpg,14,Right
_D:,trial_569.jpg,57,Right
_D:,trial_569.jpg,18,Right
_D:,trial_569.jpg,36,Right
_D:,trial_569.jpg,37,Right
_D:,trial_569.jpg,13,Right
_D:,trial_569.jpg,27,Right
_D:,trial_569.jpg,32,Left
_D:,trial_569.jpg,30,Right
_D:,trial_569.jpg,28,Left
_D:,trial_569.jpg,33,Right
_D:,trial_569.jpg,25,Right
_D:,trial_569.jpg,34,Right
_D:,trial_569.jpg,21,Right
_D:,trial_569.jpg,19,Right
_D:,trial_569.jpg,0,Right
_D:,trial_171.jpg,10,Left
_D:,trial_171.jpg,3,Left
_D:,trial_171.jpg,20,Left
_D:,trial_171.jpg,24,Left
_D:,trial_171.jpg,8,Left
_D:,trial_171.jpg,2,Left
_D:,trial_171.jpg,17,Left
_D:,trial_171.jpg,32,Left
_D:,trial_171.jpg,36,Right
_D:,trial_171.jpg,27,Left
_D:,trial_171.jpg,14,Left
_D:,trial_171.jpg,0,Left
_D:,trial_171.jpg,46,Right
_D:,trial_171.jpg,13,Left
_D:,trial_171.jpg,23,Left
_D:,trial_171.jpg,28,Right
_D:,trial_171.jpg,37,Right
_D:,trial_171.jpg,7,Left
_D:,trial_171.jpg,19,Left
_D:,trial_171.jpg,15,Left
_D:,trial_171.jpg,29,Left
_D:,trial_171.jpg,11,Left
_D:,trial_171.jpg,21,Left
_D:,trial_171.jpg,18,Left
_D:,trial_171.jpg,34,Left
_D:,trial_171.jpg,22,Left
_D:,trial_171.jpg,26,Left
_D:,trial_171.jpg,16,Left
_D:,trial_171.jpg,25,Left
_D:,trial_171.jpg,33,Left
_D:,trial_765.jpg,23,Right
_D:,trial_765.jpg,50,Right
_D:,trial_765.jpg,18,Right
_D:,trial_765.jpg,26,Left
_D:,trial_765.jpg,46,Left
_D:,trial_765.jpg,14,Right
_D:,trial_765.jpg,11,Left
_D:,trial_765.jpg,0,Right
_D:,trial_765.jpg,36,Left
_D:,trial_765.jpg,21,Left
_D:,trial_765.jpg,25,Right
_D:,trial_765.jpg,32,Right
_D:,trial_765.jpg,22,Right
_D:,trial_765.jpg,16,Left
_D:,trial_765.jpg,7,Right
_D:,trial_765.jpg,17,Left
_D:,trial_765.jpg,29,Right
_D:,trial_765.jpg,15,Right
_D:,trial_765.jpg,30,Right
_D:,trial_765.jpg,8,Left
_D:,trial_765.jpg,24,Right
_D:,trial_765.jpg,27,Left
_D:,trial_765.jpg,57,Right
_D:,trial_765.jpg,28,Left
_D:,trial_765.jpg,10,Left
_D:,trial_765.jpg,13,Right
_D:,trial_765.jpg,20,Right
_D:,trial_765.jpg,34,Left
_D:,trial_765.jpg,19,Right
_D:,trial_765.jpg,33,Right
_D:,trial_365.jpg,0,Right
_D:,trial_365.jpg,22,Left
_D:,trial_365.jpg,46,Left
_D:,trial_365.jpg,26,Right
_D:,trial_365.jpg,27,Right
_D:,trial_365.jpg,19,Right
_D:,trial_365.jpg,2,Right
_D:,trial_365.jpg,28,Right
_D:,trial_365.jpg,30,Left
_D:,trial_365.jpg,18,Left
_D:,trial_365.jpg,25,Left
_D:,trial_365.jpg,33,Left
_D:,trial_365.jpg,36,Left
_D:,trial_365.jpg,10,Left
_D:,trial_365.jpg,24,Right
_D:,trial_365.jpg,16,Left
_D:,trial_365.jpg,3,Left
_D:,trial_365.jpg,32,Right
_D:,trial_365.jpg,11,Right
_D:,trial_365.jpg,23,Left
_D:,trial_365.jpg,29,Right
_D:,trial_365.jpg,13,Left
_D:,trial_365.jpg,37,Left
_D:,trial_365.jpg,34,Right
_D:,trial_365.jpg,21,Right
_D:,trial_365.jpg,17,Left
_D:,trial_365.jpg,8,Left
_D:,trial_365.jpg,7,Right
_D:,trial_365.jpg,14,Left
_D:,trial_365.jpg,15,Left
_D:,trial_172.jpg,36,Right
_D:,trial_172.jpg,31,Right
_D:,trial_172.jpg,10,Right
_D:,trial_172.jpg,2,Right
_D:,trial_172.jpg,8,Right
_D:,trial_172.jpg,15,Left
_D:,trial_172.jpg,26,Right
_D:,trial_172.jpg,28,Right
_D:,trial_172.jpg,29,Right
_D:,trial_172.jpg,24,Right
_D:,trial_172.jpg,11,Right
_D:,trial_172.jpg,21,Right
_D:,trial_172.jpg,27,Right
_D:,trial_172.jpg,20,Right
_D:,trial_172.jpg,16,Right
_D:,trial_172.jpg,22,Right
_D:,trial_172.jpg,30,Right
_D:,trial_172.jpg,25,Right
_D:,trial_172.jpg,18,Right
_D:,trial_172.jpg,46,Right
_D:,trial_172.jpg,32,Right
_D:,trial_172.jpg,9,Right
_D:,trial_172.jpg,17,Right
_D:,trial_172.jpg,13,Left
_D:,trial_172.jpg,0,Right
_D:,trial_172.jpg,14,Right
_D:,trial_172.jpg,7,Right
_D:,trial_172.jpg,34,Left
_D:,trial_172.jpg,33,Right
_D:,trial_172.jpg,23,Right
_D:,trial_570.jpg,17,Right
_D:,trial_570.jpg,9,Right
_D:,trial_570.jpg,27,Right
_D:,trial_570.jpg,21,Right
_D:,trial_570.jpg,29,Right
_D:,trial_570.jpg,25,Right
_D:,trial_570.jpg,11,Right
_D:,trial_570.jpg,15,Right
_D:,trial_570.jpg,34,Left
_D:,trial_570.jpg,36,Right
_D:,trial_570.jpg,26,Right
_D:,trial_570.jpg,37,Left
_D:,trial_570.jpg,10,Right
_D:,trial_570.jpg,24,Left
_D:,trial_570.jpg,0,Right
_D:,trial_570.jpg,19,Right
_D:,trial_570.jpg,67,Right
_D:,trial_570.jpg,28,Right
_D:,trial_570.jpg,7,Right
_D:,trial_570.jpg,46,Right
_D:,trial_570.jpg,22,Right
_D:,trial_570.jpg,32,Right
_D:,trial_570.jpg,23,Right
_D:,trial_570.jpg,18,Right
_D:,trial_570.jpg,2,Right
_D:,trial_570.jpg,33,Right
_D:,trial_570.jpg,13,Right
_D:,trial_570.jpg,16,Right
_D:,trial_570.jpg,14,Right
_D:,trial_570.jpg,8,Right
_D:,trial_173.jpg,7,Left
_D:,trial_173.jpg,27,Left
_D:,trial_173.jpg,11,Left
_D:,trial_173.jpg,3,Left
_D:,trial_173.jpg,2,Left
_D:,trial_173.jpg,13,Left
_D:,trial_173.jpg,25,Left
_D:,trial_173.jpg,14,Left
_D:,trial_173.jpg,37,Left
_D:,trial_173.jpg,18,Left
_D:,trial_173.jpg,17,Left
_D:,trial_173.jpg,29,Left
_D:,trial_173.jpg,21,Left
_D:,trial_173.jpg,16,Left
_D:,trial_173.jpg,22,Left
_D:,trial_173.jpg,46,Left
_D:,trial_173.jpg,19,Left
_D:,trial_173.jpg,24,Left
_D:,trial_173.jpg,23,Right
_D:,trial_173.jpg,33,Left
_D:,trial_173.jpg,0,Left
_D:,trial_173.jpg,20,Left
_D:,trial_173.jpg,10,Left
_D:,trial_173.jpg,26,Left
_D:,trial_173.jpg,36,Left
_D:,trial_173.jpg,8,Left
_D:,trial_173.jpg,32,Left
_D:,trial_173.jpg,28,Left
_D:,trial_173.jpg,15,Left
_D:,trial_173.jpg,34,Left
_D:,trial_766.jpg,32,Left
_D:,trial_766.jpg,34,Right
_D:,trial_766.jpg,22,Right
_D:,trial_766.jpg,25,Right
_D:,trial_766.jpg,14,Right
_D:,trial_766.jpg,23,Right
_D:,trial_766.jpg,16,Right
_D:,trial_766.jpg,11,Right
_D:,trial_766.jpg,36,Right
_D:,trial_766.jpg,0,Left
_D:,trial_766.jpg,10,Left
_D:,trial_766.jpg,17,Right
_D:,trial_766.jpg,24,Right
_D:,trial_766.jpg,7,Right
_D:,trial_766.jpg,37,Right
_D:,trial_766.jpg,46,Right
_D:,trial_766.jpg,8,Right
_D:,trial_766.jpg,57,Right
_D:,trial_766.jpg,33,Right
_D:,trial_766.jpg,21,Right
_D:,trial_766.jpg,15,Right
_D:,trial_766.jpg,29,Right
_D:,trial_766.jpg,19,Right
_D:,trial_766.jpg,28,Right
_D:,trial_766.jpg,13,Right
_D:,trial_766.jpg,26,Right
_D:,trial_766.jpg,27,Right
_D:,trial_766.jpg,18,Right
_D:,trial_766.jpg,51,Right
_D:,trial_766.jpg,30,Right
_D:,trial_366.jpg,28,Left
_D:,trial_366.jpg,20,Left
_D:,trial_366.jpg,9,Left
_D:,trial_366.jpg,18,Left
_D:,trial_366.jpg,2,Right
_D:,trial_366.jpg,25,Left
_D:,trial_366.jpg,46,Left
_D:,trial_366.jpg,26,Right
_D:,trial_366.jpg,8,Left
_D:,trial_366.jpg,27,Right
_D:,trial_366.jpg,3,Left
_D:,trial_366.jpg,0,Right
_D:,trial_366.jpg,22,Left
_D:,trial_366.jpg,7,Left
_D:,trial_366.jpg,10,Left
_D:,trial_366.jpg,33,Right
_D:,trial_366.jpg,17,Left
_D:,trial_366.jpg,29,Left
_D:,trial_366.jpg,30,Left
_D:,trial_366.jpg,36,Right
_D:,trial_366.jpg,11,Left
_D:,trial_366.jpg,32,Right
_D:,trial_366.jpg,19,Left
_D:,trial_366.jpg,23,Right
_D:,trial_366.jpg,15,Left
_D:,trial_366.jpg,21,Left
_D:,trial_366.jpg,16,Left
_D:,trial_366.jpg,24,Right
_D:,trial_366.jpg,14,Right
_D:,trial_366.jpg,13,Right
_D:,trial_174.jpg,37,Left
_D:,trial_174.jpg,46,Left
_D:,trial_174.jpg,19,Left
_D:,trial_174.jpg,17,Left
_D:,trial_174.jpg,10,Left
_D:,trial_174.jpg,14,Left
_D:,trial_174.jpg,21,Left
_D:,trial_174.jpg,33,Left
_D:,trial_174.jpg,11,Left
_D:,trial_174.jpg,20,Right
_D:,trial_174.jpg,0,Left
_D:,trial_174.jpg,8,Left
_D:,trial_174.jpg,29,Left
_D:,trial_174.jpg,13,Left
_D:,trial_174.jpg,57,Left
_D:,trial_174.jpg,15,Right
_D:,trial_174.jpg,22,Left
_D:,trial_174.jpg,16,Right
_D:,trial_174.jpg,25,Right
_D:,trial_174.jpg,24,Left
_D:,trial_174.jpg,27,Right
_D:,trial_174.jpg,7,Left
_D:,trial_174.jpg,36,Left
_D:,trial_174.jpg,26,Right
_D:,trial_174.jpg,18,Left
_D:,trial_174.jpg,23,Right
_D:,trial_174.jpg,32,Right
_D:,trial_174.jpg,41,Left
_D:,trial_174.jpg,28,Left
_D:,trial_174.jpg,34,Left
_D:,trial_571.jpg,37,Right
_D:,trial_571.jpg,28,Right
_D:,trial_571.jpg,30,Right
_D:,trial_571.jpg,11,Right
_D:,trial_571.jpg,27,Right
_D:,trial_571.jpg,18,Right
_D:,trial_571.jpg,16,Right
_D:,trial_571.jpg,23,Right
_D:,trial_571.jpg,7,Right
_D:,trial_571.jpg,0,Left
_D:,trial_571.jpg,14,Right
_D:,trial_571.jpg,36,Right
_D:,trial_571.jpg,26,Right
_D:,trial_571.jpg,32,Right
_D:,trial_571.jpg,21,Right
_D:,trial_571.jpg,67,Right
_D:,trial_571.jpg,29,Right
_D:,trial_571.jpg,22,Right
_D:,trial_571.jpg,25,Right
_D:,trial_571.jpg,8,Right
_D:,trial_571.jpg,57,Right
_D:,trial_571.jpg,17,Right
_D:,trial_571.jpg,33,Right
_D:,trial_571.jpg,46,Right
_D:,trial_571.jpg,24,Right
_D:,trial_571.jpg,10,Right
_D:,trial_571.jpg,15,Right
_D:,trial_571.jpg,13,Right
_D:,trial_571.jpg,34,Right
_D:,trial_571.jpg,19,Right
_D:,trial_767.jpg,22,Right
_D:,trial_767.jpg,7,Right
_D:,trial_767.jpg,10,Left
_D:,trial_767.jpg,25,Right
_D:,trial_767.jpg,15,Right
_D:,trial_767.jpg,27,Right
_D:,trial_767.jpg,2,Right
_D:,trial_767.jpg,18,Right
_D:,trial_767.jpg,11,Right
_D:,trial_767.jpg,13,Right
_D:,trial_767.jpg,14,Right
